8,36.2833333333333,64.8666666666667
509,-38.8333333333333,-65.85
502,-37.9333333333333,-69.4
495,-26.65,-54.1
541,-24.5,-63.0333333333333
540,-22.4,-61.4166666666667
567,-45.75,-66.1833333333334
506,-37.1,-69.9333333333334
950,-16.5,146.0
1431,40.55,47.4166666666667
1531,50.6333333333333,5.58333333333333
1541,51.2166666666667,2.9
1499,55.1666666666667,29.2333333333333
1791,-8.61666666666667,-38.0
1924,-2.58333333333333,-62.3666666666667
2146,-12.2666666666667,-48.7166666666667
2331,-18.35,-41.1666666666667
2979,9.28333333333333,13.3666666666667
4806,55.45,10.6666666666667
24,32.3,67.1666666666667
504,-39.95,-69.95
516,-38.7166666666667,-64.3333333333333
37,27.9,1.15
1672,-17.3333333333333,-59.8666666666667
130,-10.5166666666667,16.7166666666667
133,-12.45,16.7833333333333
144,-16.4333333333333,18.65
165,-16.6666666666667,13.9
173,-16.9333333333333,15.7333333333333
185,-14.2833333333333,14.1166666666667
270,-34.8333333333333,-59.5166666666667
289,-35.95,-58.8666666666667
307,-33.4333333333333,-59.9166666666667
326,-27.1,-65.75
332,-25.2,-59.1666666666667
10,33.9833333333333,63.7333333333333
3,36.1333333333333,68.6833333333334
11,30.9833333333333,64.1666666666667
9,33.55,68.4166666666667
14,34.35,62.2
12,32.45,64.7333333333333
13,34.35,61.4666666666667
5,36.4166666666667,64.9166666666667
15,34.5333333333333,69.1666666666667
16,34.4333333333333,70.45
17,31.1833333333333,62.05
20,32.15,68.2666666666667
2,37.0,72.5666666666666
21,31.6166666666667,65.7
18,33.6,69.2166666666667
23,36.7,69.1
25,41.3333333333333,19.45
26,41.1166666666667,20.0833333333333
28,40.6166666666667,20.7833333333333
27,40.0833333333333,20.15
30,39.8833333333333,20.0
31,42.0666666666667,19.5166666666667
33,40.4666666666667,19.4833333333333
22,31.5666666666667,67.05
34,27.85,0.316666666666667
35,27.0,1.06666666666667
36,29.0166666666667,0.266666666666667
32,41.3333333333333,19.8333333333333
38,24.6166666666667,1.21666666666667
40,29.25,0.233333333333333
19,33.3333333333333,69.9166666666667
41,29.65,0.7
43,36.75,3.03333333333333
44,36.9166666666667,7.78333333333333
45,36.8833333333333,8.48333333333333
39,29.7833333333333,0.833333333333333
42,26.5333333333333,8.55
46,31.0166666666667,-1.25
47,30.1833333333333,-1.76666666666667
50,29.45,-0.55
51,27.7,-7.83333333333333
52,34.8333333333333,5.68333333333333
49,31.5,-1.5
29,42.0666666666667,20.4166666666667
53,36.25,2.3
54,36.3333333333333,2.25
48,29.65,-0.333333333333333
55,36.5333333333333,1.58333333333333
57,36.5,2.83333333333333
58,36.6666666666667,2.7
61,36.5833333333333,1.91666666666667
56,36.5833333333333,1.3
62,36.7,2.76666666666667
63,34.7166666666667,3.23333333333333
59,36.6,2.9
60,36.6,2.18333333333333
64,35.1666666666667,3.03333333333333
68,33.1666666666667,3.2
7,33.3166666666667,62.1333333333333
6,32.3833333333333,62.1166666666667
1,38.25,70.9166666666667
4,36.7,67.1166666666667
65,36.8333333333333,5.71666666666667
71,36.25,2.8
66,30.5833333333333,2.85
